filename	word	vowel	freq_f1	amp_f1	width_f1	freq_f2	amp_f2	width_f2	freq_f3	amp_f3	width_f3	freq_h1	amp_h1	freq_h2	amp_h2	amp_h3	amp_p0	freq_p0	p0_id	p0prominence	a1p0_h1	a1p0_h2	a1p0_h3	a1p0	a1p0_compensated	freq_p1	amp_p1	a1p1	a1p1_compensated	a3p0	vwl_amp_rms	vwl_duration	timepoint	point_time	point_vwlpct	attempted_fix	status	errorflag	initial_bi
T0055G0002S0489	l?ee4	ee4	406	49.82	93	1912	31.97	279	2515	36.84	129	125	35.45	281	43.71	49.82	43.71	281	H2	1.08	14.37	6.11	0.00171	6.11	8.8886	969	21.41	28.41	29.97439	-6.86878	0.059730038	110	1	2.05	0	None	Auto	None	l
T0055G0002S0492	l??5	l	719	47.76	97	1274	38.04	267	2612	19.65	707	94	30.13	188	37.6	32.44	37.6	188	H2	6.32	17.63	10.16	15.32425	10.16	12.25176	906	40.53	7.23	10.92452	-17.94883	0.078761643	70	1	0.75	0	None	Auto	None	l
T0055G0002S0492	l??5	??5	563	53.3	76	1408	43.12	82	2399	33.45	131	125	36.17	219	41.26	40.7	41.26	219	H2	2.83	17.13	12.04	12.59629	12.04	14.23152	1031	33.17	20.13	22.72802	-7.8062	0.08209015	80	1	0.82	0	None	Auto	None	l
T0055G0002S0493	n??2n	n?	375	52.05	45	1983	21.93	322	2932	28.1	230	125	36.92	250	44.13	52.05	44.13	250	H2	-0.35	15.13	7.92	-0.00346	7.92	10.72408	875	14.79	37.26	38.71823	-16.02773	0.067328232	80	1	0.59	0	None	Auto	None	n
T0055G0002S0493	n??2n	?2	438	48.32	105	1568	17.09	858	2754	23.59	268	94	34.88	219	41.66	45.71	41.66	219	H2	1.37	13.44	6.66	2.60949	6.66	8.97254	969	28.42	19.9	21.56574	-18.07164	0.068378156	70	1	0.67	0	None	Auto	None	n
T0055G0002S0498	l??5	l	438	51.71	116	1497	43.96	79	2519	35.68	94	94	38.26	219	45.81	41.14	45.81	219	H2	6.11	13.45	5.9	10.57282	5.9	8.1055	1000	33.95	17.76	19.98602	-10.1336	0.095235273	50	1	4.04	0	None	Auto	None	l
T0055G0002S0498	l??5	??5	625	48.5	188	1493	45.78	97	2524	34.96	252	94	39.23	219	43.51	42.88	43.51	219	H2	2.46	9.27	4.99	5.61907	4.99	7.14736	938	39.34	9.16	11.52695	-8.55394	0.093732632	70	1	4.09	0	None	Auto	None	l
T0055G0013S0004	l??u2	l?	313	57.99	64	1755	38.89	119	2556	34.2	174	156	47.21	313	57.99	44.35	57.99	313	H2	12.21	10.78	0	13.64076	0	4.78649	969	31.04	26.95	28.53804	-23.7882	0.214011982	70	1	2.83	0	None	Auto	A1isP0	l
T0055G0013S0004	l??u2	?u2	344	61.61	15	1698	37.41	103	2265	35.71	118	156	42.64	344	61.61	37.58	61.61	344	H2	21.5	18.97	0	24.02948	0	22.62037	1000	21.9	39.71	41.37006	-25.89639	0.19682808	80	1	2.9	0	None	Auto	A1isP0	l
T0055G0013S0004	l?oo4	l?	406	51.73	107	1185	32.65	384	2493	24.99	70	125	30.05	281	43.58	51.73	43.58	281	H2	2.69	21.68	8.15	-0.00318	8.15	10.93325	938	30.74	20.99	23.40016	-18.58689	0.168423552	40	1	3.42	0	None	Auto	None	l
T0055G0013S0004	l?oo4	oo4	438	52.8	312	1030	45.66	187	2637	27.06	174	156	35.77	281	46.06	52.8	46.06	281	H2	1.77	17.03	6.74	0.00313	6.74	9.12094	1000	45.66	7.14	12.80008	-19.00428	0.165462647	80	1	3.46	0	None	Auto	None	l
T0055G0013S0005	l?u2?	l?	313	45.67	169	1300	21.09	361	2484	16.96	150	156	40.73	313	45.67	25.62	45.67	313	H2	12.49	4.94	0	20.04776	0	3.10765	938	20.98	24.69	26.73086	-28.70649	0.126472432	100	1	0.45	0	None	Auto	A1isP0	l
T0055G0013S0005	l?u2?	u2	500	53.32	57	926	36.16	210	2450	18.43	236	156	46.09	313	51.78	53.32	51.78	313	H2	2.07	7.23	1.54	0.00304	1.54	4.4546	969	35.44	17.88	22.22688	-33.35383	0.134763305	50	1	0.55	0	None	Auto	None	l
T0055G0013S0005	l?ii3	l?_0	313	55.66	107	1900	16.1	930	2576	9.82	417	156	42.89	313	55.66	42.18	55.66	313	H2	13.12	12.77	0	13.48164	0	3.52146	969	12.08	43.58	45.0274	-45.84358	0.133976808	50	1	2.13	0	None	Auto	A1isP0	l
T0055G0013S0005	l?ii3	ii3	281	57.95	52	2230	25.45	260	2725	15.95	775	156	40.6	281	57.95	45.79	57.95	281	H2	14.76	17.35	0	12.16434	0	4.33537	875	21.64	36.31	37.65358	-42.00198	0.12866485	70	1	2.18	0	None	Auto	A1isP0	l
T0055G0013S0006	l??u4	l?	531	33.52	428	2086	17.44	3585	2209	16.1	1010	188	40.53	344	38.85	33.52	40.53	188	H1	1.67	-7.01	-5.33	-0.00081	-7.01	-4.928	875	24.71	8.81	10.37801	-24.42837	0.197357239	100	1	0.45	0	None	Auto	Crash-PulseBegin	l
T0055G0013S0006	l??u4	?u4	406	65.36	357	1400	53.72	400	2460	34.64	554	219	44.12	406	65.36	44.33	44.12	219	H1	21.14	21.24	0	21.03127	21.24	23.41975	1031	43.48	21.88	24.10494	-9.47847	0.205369421	40	1	0.55	0	None	Auto	None	l
T0055G0013S0014	l?2n	l	531	33.38	491	1524	20.89	1316	2714	20.15	740	188	38.3	344	40.58	33.38	40.58	344	H2	4.74	-4.92	-7.2	0.00291	-7.2	-4.95035	875	24.39	8.99	10.84786	-20.43025	0.142345541	90	1	0.44	0	None	Auto	Crash-PulseBegin	l
T0055G0013S0014	l?2n	?2	594	55.61	78	1587	44.69	139	2424	29.29	532	156	41.15	313	48.6	48.92	48.6	313	H2	3.57	14.46	7.01	6.69484	7.01	9.42792	906	41.99	13.62	15.84426	-19.30883	0.14640052	40	1	0.53	0	None	Auto	None	l
T0055G0013S0015	n?ii3	n?	313	42.37	257	1130	34.5	122	2336	12.66	414	156	39.66	313	42.37	38.55	42.37	313	H2	3.27	2.71	0	3.81756	0	2.59674	969	33.17	9.2	13.02398	-29.70659	0.133104705	100	1	1.36	0	None	Auto	A1isP0	n
T0055G0013S0015	n?ii3	ii3	281	47.24	299	1929	20.17	2782	2170	18.33	578	156	37.91	281	47.24	35.46	47.24	281	H2	10.55	9.33	0	11.77666	0	2.37698	875	23.1	24.14	25.44005	-28.91464	0.128705038	40	1	1.46	0	None	Auto	A1isP0	n
T0055G0013S0015	l??5	l	719	53.81	105	1211	52.44	80	2334	30.8	267	156	25.65	281	41.63	45.04	41.63	281	H2	6.29	28.16	12.18	8.76685	12.18	14.42177	875	44.6	9.21	13.05584	-10.8297	0.133169984	50	1	2.21	0	None	Auto	None	l
T0055G0013S0015	l??5	??5	563	52.35	127	1321	38.44	428	2750	18.02	1086	125	21	281	38.7	41.86	38.7	281	H2	7.27	31.35	13.65	10.48842	13.65	15.90535	969	40.51	11.84	14.5934	-20.67789	0.124786568	40	1	2.26	0	None	Auto	None	l
T0055G0013S0016	l??5	l	563	53.01	108	1274	41.77	269	2340	29.64	278	125	26.69	281	43.22	43.66	43.22	281	H2	8.04	26.32	9.79	9.34536	9.79	12.09457	969	32.86	20.15	23.00908	-13.57652	0.134136452	60	1	1.79	0	None	Auto	None	l
T0055G0013S0016	l??5	??5	531	51.6	95	1146	43.94	157	2452	23.26	330	125	30	281	41.2	43.82	41.2	281	H2	4.29	21.6	10.4	7.77826	10.4	12.74454	1031	35.51	16.09	20.92724	-17.94418	0.130126436	100	1	1.85	0	None	Auto	None	l
T0055G0013S0017	l?u2	l	344	47.29	235	1127	37.14	236	2251	24.24	144	125	27.48	219	41.09	47.29	41.09	219	H2	3.71	19.81	6.2	0.00371	6.2	8.4713	1031	35.63	11.66	15.79654	-16.85379	0.092149936	60	1	1.63	0	None	Auto	None	l
T0055G0013S0017	l?u2	?u2	500	52.45	229	1093	40.29	1090	2654	20.27	408	125	20.99	250	41.16	45.39	41.16	250	H2	7.97	31.46	11.29	7.06256	11.29	13.51827	1000	40.29	12.16	13.88437	-20.8855	0.08455063	180	1	1.69	0	None	Auto	None	l
T0055G0013S0020	l??3n	l?	313	53.23	69	1706	29.97	222	2620	15.54	258	156	41.85	313	53.23	23.43	53.23	313	H2	20.59	11.38	0	29.80021	0	5.05225	969	21.69	31.54	33.14817	-37.68732	0.111570739	40	1	0.65	0	None	Auto	A1isP0	l
T0055G0013S0020	l??3n	?3	469	57.15	28	1798	36.78	231	2619	38.73	87	156	42.77	313	54.02	57.15	54.02	313	H2	4.06	14.38	3.13	0.0015	3.13	6.11107	938	21.81	35.34	37.00087	-15.2925	0.113884462	50	1	0.69	0	None	Auto	None	l
T0055G0013S0021	l?ii3	l?	344	49.13	80	1382	26.36	207	2638	11.18	893	156	44.52	344	49.13	39.27	49.13	344	H2	7.23	4.61	0	9.85718	0	5.25062	1000	25.15	23.98	26.17118	-37.94735	0.148395307	40	1	0.88	0	None	Auto	A1isP0	l
T0055G0013S0021	l?ii3	ii3	313	53.28	53	2006	31.29	313	2636	30.61	511	156	42.08	313	53.28	46.36	53.28	313	H2	9.07	11.2	0	6.92192	0	3.61321	969	16.16	37.12	38.61427	-22.67128	0.151386616	60	1	0.92	0	None	Auto	A1isP0	l
T0055G0013S0021	n?i4	n	313	59.89	45	2025	39.46	120	2722	27.74	697	156	47.34	313	59.89	47.12	59.89	313	H2	12.66	12.55	0	12.77243	0	5.62915	938	14.94	44.95	46.37955	-32.15106	0.122151234	50	1	1.31	0	None	Auto	A1isP0	n
T0055G0013S0021	n?i4	?i4	344	49.52	204	1614	28.08	473	2795	20.79	719	156	47.08	344	49.52	43.03	49.52	344	H2	4.47	2.44	0	6.49192	0	2.98821	1000	23.37	26.15	27.89342	-28.73204	0.118309379	100	1	1.36	0	None	Auto	A1isP0	n
T0055G0013S0022	l??5	l	563	56.32	127	1160	47.18	199	2434	34.62	144	156	39.59	281	47.92	46.57	47.92	281	H2	4.84	16.73	8.4	9.74991	8.4	10.72771	1000	46.45	9.87	13.75393	-13.30476	0.130000454	60	1	0.54	0	None	Auto	None	l
T0055G0013S0022	l??5	??5	625	59.74	72	1382	45.63	299	2399	30.9	737	156	38.22	313	49.29	56.15	49.29	313	H2	2.11	21.52	10.45	3.59272	10.45	12.85187	938	42.48	17.26	19.76851	-18.38897	0.136405871	60	1	0.6	0	None	Auto	None	l
T0055G0013S0023	n?2n	n	563	56.39	80	1569	45.95	101	2279	33.03	422	156	34.16	281	45.56	40.61	45.56	281	H2	8.18	22.23	10.83	15.77862	10.83	13.12312	875	36.47	19.92	22.33051	-12.5309	0.108650851	60	1	0.57	0	None	Auto	None	n
T0055G0013S0023	n?2n	?2	281	46.95	352	1789	23.78	523	2960	20.32	664	156	36.82	281	46.95	38.14	46.95	281	H2	9.47	10.13	0	8.80938	0	2.30385	1031	28.21	18.74	20.39785	-26.63442	0.111172469	40	1	0.63	0	None	Auto	A1isP0	n
T0055G0013S0023	l?ii3	l?_0	438	47.95	94	1641	26.45	677	2602	15.38	1047	156	41.25	281	49.19	47.95	49.19	281	H2	4.59	6.7	-1.24	-0.00196	-1.24	1.3483	875	24.61	23.34	25.03999	-33.80889	0.118242798	50	1	3.45	0	None	Auto	None	l
T0055G0013S0023	l?ii3	ii3	281	52.65	50	2076	23.81	287	2998	20.26	1257	125	33.78	281	52.65	39.39	52.65	281	H2	16.06	18.87	0	13.26276	0	4.64688	1000	16.96	35.69	37.10108	-32.38661	0.116325584	80	1	3.5	0	None	Auto	A1isP0	l
T0055G0013S0024	l?a3?	l?	469	51.19	226	1338	43.47	202	2061	31.32	235	156	41.17	313	51.59	51.19	51.59	313	H2	5.41	10.02	-0.4	0.00014	-0.4	2.19738	938	30.37	20.82	23.06831	-20.26778	0.138888486	50	1	1.25	0	None	Auto	None	l
T0055G0013S0024	l?a3?	a3	594	51.33	156	1538	44.96	114	2513	38.49	202	156	38.05	313	49.09	49.99	49.09	313	H2	5.07	13.28	2.24	1.34256	2.24	4.68903	906	37.25	14.08	16.22556	-10.6023	0.133134416	50	1	1.3	0	None	Auto	None	l
T0055G0013S0026	n?ii3	n?	344	59.14	81	1796	47.48	51	2577	34.72	249	188	47.11	344	59.14	48.13	59.14	344	H2	11.52	12.03	0	11.01337	0	4.4769	875	27.59	31.55	33.10874	-24.41995	0.134855824	80	1	0.71	0	None	Auto	A1isP0	n
T0055G0013S0026	n?ii3	ii3	313	49.14	140	1982	29.29	96	3633	18.7	562	156	45.09	313	49.14	39.82	49.14	313	H2	6.68	4.05	0	9.32403	0	3.2213	938	9.9	39.24	40.73133	-30.44106	0.135839265	70	1	0.79	0	None	Auto	A1isP0	n
T0055G0013S0026	l?au3	l?	344	58.43	452	1197	48.75	290	2369	32.35	337	156	45.1	344	58.43	53.19	58.43	344	H2	9.28	13.33	0	5.23797	0	2.28839	1000	44.54	13.89	16.84964	-26.08361	0.143442429	90	1	2.08	0	None	Auto	A1isP0	l
T0055G0013S0026	l?au3	au3	375	59.58	220	1721	41.22	582	2272	42.92	327	188	39.75	375	59.58	45.46	39.75	188	H1	16.98	19.83	0	14.12344	19.83	22.00192	906	37.91	21.67	23.35448	3.17328	0.131685451	130	1	2.17	0	None	Auto	None	l
T0055G0013S0027	l?ee4	l?_0	281	49.63	118	1727	34.66	139	2654	21.75	536	156	38.6	281	49.63	44.62	49.63	281	H2	8.02	11.03	0	5.01196	0	2.79737	1000	24.67	24.96	26.65907	-27.88126	0.153073696	40	1	0.97	0	None	Auto	A1isP0	l
T0055G0013S0027	l?ee4	ee4	313	52.11	48	1798	40.53	94	2555	36.62	180	156	43.33	313	52.11	51.43	52.11	313	H2	4.74	8.78	0	0.68431	0	2.86775	969	25.46	26.65	28.35044	-15.4923	0.155714314	90	1	1.01	0	None	Auto	A1isP0	l
T0055G0013S0028	l?2n	l	719	49.19	198	1393	40.78	361	2430	35.3	215	156	35.69	281	48.32	51.1	48.32	281	H2	4.93	13.5	0.87	-1.90757	0.87	3.16042	875	38.73	10.46	12.8897	-13.02422	0.140534323	40	1	1.02	0	None	Auto	None	l
T0055G0013S0028	l?2n	?2	469	54.59	139	1317	46.59	137	2619	32.44	233	156	37.07	313	48.65	54.59	48.65	313	H2	2.82	17.52	5.94	0.0002	5.94	8.36348	906	44.12	10.47	13.07606	-16.20694	0.138163325	70	1	1.06	0	None	Auto	None	l
T0055G0013S0030	n?ii3	n?_1	281	47.52	163	1949	19.69	315	2351	7.96	1580	156	36.42	281	47.52	28.49	47.52	281	H2	15.06	11.1	0	19.02873	0	2.87143	1000	12.35	35.17	36.67195	-39.5619	0.169538502	40	1	0.83	0	None	Auto	A1isP0	n
T0055G0013S0030	n?ii3	ii3	281	48.59	97	2068	13.96	506	3661	15.24	865	125	34.59	281	48.59	24.47	48.59	281	H2	19.07	14	0	24.12361	0	3.73685	969	6.5	42.09	43.48156	-33.34625	0.16859982	70	1	0.87	0	None	Auto	A1isP0	n
T0055G0013S0030	l?a5?	l?	469	60.05	49	1662	41.45	136	2703	24.57	882	156	39.8	313	50.04	60.05	50.04	313	H2	0.11	20.25	10.01	-0.00273	10.01	12.77019	938	32.12	27.93	29.749	-25.47169	0.158894043	80	1	1.26	0	None	Auto	None	l
T0055G0013S0030	l?a5?	a5	563	53.43	29	1733	46.35	46	2328	32.75	291	156	33.15	281	46.57	49.87	46.57	281	H2	5.06	20.28	6.86	3.56065	6.86	9.24335	1000	26.84	26.59	28.51646	-13.8195	0.161034588	60	1	1.34	0	None	Auto	None	l
T0055G0013S0034	l?ii3	l?	313	60.58	27	1556	24.72	431	2695	21.65	250	156	44.92	313	60.58	35.19	60.58	313	H2	20.52	15.66	0	25.38755	0	11.21963	938	15.69	44.89	46.52904	-38.93025	0.14081798	80	1	1.18	0	None	Auto	A1isP0	l
T0055G0013S0034	l?ii3	ii3	281	56.36	56	1756	27.17	385	2463	26.34	197	125	24.76	281	56.36	22.16	56.36	281	H2	32.9	31.6	0	34.1975	0	5.43819	875	26.55	29.81	31.25955	-30.01643	0.134563509	80	1	1.26	0	None	Auto	A1isP0	l
T0055G0013S0035	l?ee4	l?	625	58.92	52	1675	39.01	191	3109	20.68	617	156	40.1	313	53.32	55.94	53.32	313	H2	5.3	18.82	5.6	2.98466	5.6	8.01292	938	33.22	25.7	27.82544	-32.64466	0.174359314	90	1	0.81	0	None	Auto	None	l
T0055G0013S0035	l?ee4	ee4	344	56.81	73	1975	34.92	221	2496	26.02	1687	156	41.68	344	56.81	49.61	56.81	344	H2	11.17	15.13	0	7.20383	0	3.85282	1031	26.83	29.98	31.54499	-30.78875	0.177399387	100	1	0.9	0	None	Auto	A1isP0	l
T0055G0013S0035	l?ii3	l?	438	56.88	91	1176	35.65	758	2387	29.81	434	156	42.11	313	52.98	56.88	52.98	313	H2	3.48	14.77	3.9	-0.0033	3.9	6.51162	906	35.11	21.77	23.7976	-23.166	0.175148255	70	1	1.17	0	None	Auto	None	l
T0055G0013S0035	l?ii3	ii3	281	58.78	38	2240	23.43	230	3145	28.39	110	156	33.51	281	58.78	30.54	58.78	281	H2	26.75	25.27	0	28.23769	0	6.41412	1000	17.77	41.01	42.35751	-30.39461	0.181571857	60	1	1.24	0	None	Auto	A1isP0	l
T0055G0013S0038	lau3	l	531	54.34	115	1040	42.01	248	2685	14.35	661	125	30.56	281	45.71	45.05	45.71	281	H2	7.9	23.78	8.63	9.29393	8.63	10.96313	938	41.48	12.86	17.03531	-31.35759	0.163499071	80	1	1.09	0	None	Auto	None	l
T0055G0013S0038	lau3	au3	656	57.39	83	1146	45.58	418	2618	24.53	722	125	30.17	250	41.18	43.62	41.18	250	H2	4.29	27.22	16.21	13.77174	16.21	18.4256	1031	44.66	12.73	15.99162	-16.64714	0.16919136	130	1	1.17	0	None	Auto	None	l
T0055G0013S0039	l?ii3	l?	594	57.49	76	1614	41.56	298	2453	24.43	1468	156	28.18	281	46.59	46.92	46.59	281	H2	9.04	29.31	10.9	10.57457	10.9	13.15015	875	46.23	11.26	13.94592	-22.16104	0.175920603	60	1	1.35	0	None	Auto	None	l
T0055G0013S0039	l?ii3	ii3	406	51.94	38	1806	21.62	401	3055	19.24	322	125	36.37	250	50.04	51.94	50.04	250	H2	5.88	15.57	1.9	-0.00086	1.9	4.65881	906	19.07	32.87	34.40212	-30.79835	0.167750005	80	1	1.41	0	None	Auto	None	l
T0055G0013S0042	lai2	l	469	43.81	398	1142	31.49	566	2704	15.03	618	156	40.85	313	46.54	43.81	46.54	313	H2	4.21	2.96	-2.73	0.00232	-2.73	-0.39943	938	33.29	10.52	12.8417	-31.5081	0.128125354	90	1	1.36	0	None	Auto	Crash-PulseBegin	l
T0055G0013S0042	lai2	ai2	625	60.79	31	1523	40.7	246	2667	25.47	362	156	38.43	313	50.84	51.46	50.84	313	H2	5.9	22.36	9.95	9.32645	9.95	12.34332	938	40.24	20.55	22.88386	-25.36544	0.135036096	80	1	1.45	0	None	Auto	None	l
T0055G0013S0043	n?ii3	n?_1	313	56.57	68	1112	25.23	653	2240	11.46	512	156	45.24	313	56.57	33.47	56.57	313	H2	17.22	11.33	0	23.09972	0	5.17024	938	10.94	45.63	47.53099	-45.10787	0.169077876	90	1	1.49	0	None	Auto	A1isP0	n
T0055G0013S0043	n?ii3	ii3	281	50.65	48	2097	9.71	605	3444	7.27	458	125	31.54	281	50.65	31.91	50.65	281	H2	18.92	19.11	0	18.73613	0	6.887	938	9.28	41.37	42.70433	-43.38444	0.165543317	70	1	1.58	0	None	Auto	A1isP0	n
T0055G0013S0044	l?u2?	l?	313	55.77	69	1071	39.14	67	2500	10.59	526	156	42.58	313	55.77	47.67	55.77	313	H2	10.64	13.19	0	8.0953	0	4.31166	938	33.16	22.61	26.9552	-45.17617	0.146602605	50	1	1.36	0	None	Auto	A1isP0	l
T0055G0013S0044	l?u2?	u2	313	53.83	260	929	46.17	118	2897	12.4	510	156	40.23	313	53.83	49.36	53.83	313	H2	9.03	13.6	0	4.47186	0	2.68071	906	46.17	7.66	15.40195	-41.43496	0.144143182	70	1	1.41	0	None	Auto	A1isP0	l
T0055G0013S0045	n?2n	n	313	45.78	168	1621	27.77	626	2738	17.31	853	156	34.65	281	49.31	45.62	49.31	281	H2	9.18	11.13	-3.53	0.16426	-3.53	-0.97268	875	28.89	16.89	18.57896	-32.00115	0.12440928	50	1	1.58	0	None	Auto	None	n
T0055G0013S0045	n?2n	?2	281	47.48	209	1641	14.94	1058	2658	8.56	849	156	25.94	281	47.48	31.41	47.48	281	H2	18.8	21.54	0	16.06714	0	2.64883	875	21.22	26.26	27.73697	-38.9207	0.114387572	50	1	1.63	0	None	Auto	A1isP0	n
T0055G0013S0047	n?ii3	n?	344	61.19	30	1737	41.53	73	2549	28.92	408	188	44.38	344	61.19	44.83	61.19	344	H2	16.59	16.81	0	16.35984	0	8.41126	875	36.25	24.94	26.48949	-32.27011	0.164846607	80	1	0.88	0	None	Auto	A1isP0	n
T0055G0013S0047	n?ii3	ii3	313	54.31	43	1939	20.86	182	3035	7.7	651	156	43.26	313	54.31	35.77	54.31	313	H2	14.79	11.05	0	18.54323	0	8.17332	1031	14.79	39.52	41.01679	-46.60606	0.163538768	110	1	0.96	0	None	Auto	A1isP0	n
T0055G0013S0049	l??5	l	563	55.1	51	1026	40.99	159	2489	20.18	597	156	25.23	281	43.49	41.77	43.49	281	H2	9.99	29.87	11.61	13.33228	11.61	13.96052	969	37.22	17.88	23.95606	-23.30503	0.175404069	60	1	1.13	0	None	Auto	None	l
T0055G0013S0049	l??5	??5	563	57.96	24	1160	37.39	178	2557	23.1	305	156	31.67	281	45.67	45.86	45.67	281	H2	6.91	26.29	12.29	12.09576	12.29	14.66691	875	38.39	19.57	22.5447	-22.57446	0.174431991	70	1	1.19	0	None	Auto	None	l
T0055G0013S0050	l??5	l	375	48.81	197	1060	33.74	471	2653	20.82	174	125	29.59	250	41.44	48.81	41.44	250	H2	2.24	19.22	7.37	0.00401	7.37	9.78798	969	33.74	15.07	17.61801	-20.61582	0.081049013	60	1	2.06	0	None	Auto	None	l
T0055G0013S0050	l??5	??5	531	48.14	82	1112	34.89	259	2594	22.29	167	125	23.13	219	39.84	37.7	39.84	219	H2	9.43	25.01	8.3	10.44458	8.3	10.51644	969	26.8	21.34	24.95757	-17.55416	0.085292582	160	1	2.12	0	None	Auto	None	l
T0055G0013S0050	l?oo4	l?	313	55.28	173	1343	38.17	220	2657	19.51	536	156	42.53	313	55.28	44.16	55.28	313	H2	11.94	12.75	0	11.12323	0	3.11874	906	15.48	39.8	41.77538	-35.76618	0.081122309	30	1	2.79	0	None	Auto	A1isP0	l
T0055G0013S0050	l?oo4	oo4	438	56.44	62	1148	37.62	334	2685	19.5	253	156	38.42	313	50.6	56.44	50.6	313	H2	3.17	18.02	5.84	0.00191	5.84	8.86287	1031	37.62	18.82	22.06954	-31.09538	0.078137449	110	1	2.82	0	None	Auto	None	l
T0055G0013S0051	l?ii4	l?	313	50.8	155	1411	38.34	135	2528	25.8	206	156	43.66	313	50.8	47.62	50.8	313	H2	5.16	7.14	0	3.17553	0	3.10117	1031	25.59	25.21	27.49879	-24.9988	0.089660392	50	1	1.66	0	None	Auto	A1isP0	l
T0055G0013S0051	l?ii4	ii4	281	52.64	41	2038	32.2	139	2786	32.18	138	156	39.27	281	52.64	45.59	52.64	281	H2	10.21	13.37	0	7.04673	0	3.98474	1000	13.66	38.98	40.42723	-20.4623	0.084260352	100	1	1.71	0	None	Auto	A1isP0	l
T0055G0013S0052	l?uu4	l?	438	50.8	244	1312	25.4	282	2659	16.75	1067	156	39.03	281	50.13	50.8	50.13	281	H2	5.21	11.77	0.67	-0.00247	0.67	3.13881	1000	32.41	18.39	20.83913	-33.38019	0.092272073	70	1	1.83	0	None	Auto	None	l
T0055G0013S0052	l?uu4	uu4	281	52.7	155	915	35.24	546	2527	7.81	544	125	34.95	281	52.7	50.36	52.7	281	H2	10.04	17.75	0	2.33647	0	2.78277	969	31.46	21.24	23.1725	-44.89295	0.090286492	110	1	1.9	0	None	Auto	A1isP0	l
T0055G0013S0053	l??5	l	406	45.39	314	1096	37.74	188	2517	18.66	276	125	35.24	250	45.24	45.39	45.24	250	H2	4.92	10.15	0.15	-0.00276	0.15	2.46899	1031	36.74	8.65	13.82669	-26.57535	0.053781921	60	1	1.39	0	None	Auto	None	l
T0055G0013S0053	l??5	??5	500	54.02	162	1296	42.13	348	2715	27.08	290	125	34.38	250	45.32	43.98	45.32	250	H2	6.14	19.64	8.7	10.03586	8.7	10.97831	906	37.71	16.31	18.68852	-18.23856	0.052093899	100	1	1.45	0	None	Auto	None	l
T0055G0013S0056	l??4n	l?_0	375	45.09	147	1572	31.81	89	2642	27.24	125	125	36.98	250	44.87	45.09	44.87	250	H2	3.84	8.11	0.22	0.00214	0.22	2.74909	1031	21.47	23.62	25.55491	-17.63335	0.107445036	40	1	1.43	0	None	Auto	None	l
T0055G0013S0056	l??4n	?4	406	52.1	123	2011	32.98	386	2600	38.16	226	125	40.01	281	49.32	52.1	49.32	281	H2	3.27	12.09	2.78	-0.00183	2.78	5.46372	969	30.09	22.01	23.54036	-11.16402	0.104213657	90	1	1.47	0	None	Auto	None	l
T0055G0013S0056	l??4n	n	406	51.47	160	1664	36.22	368	2529	36.09	199	125	35.98	281	49.09	51.47	49.09	281	H2	5.37	15.49	2.38	0.00487	2.38	4.76633	969	31.33	20.14	22.03222	-12.99888	0.099605102	30	1	1.56	0	None	Auto	None	l
T0055G0013S0060	l??5	l	469	49.99	218	1495	28.64	997	2489	34.7	253	125	29.67	250	41.95	48.79	41.95	250	H2	2.72	20.32	8.04	1.20487	8.04	10.26942	938	39.41	10.58	12.47957	-7.25353	0.141375005	50	1	1.29	0	None	Auto	None	l
T0055G0013S0060	l??5	??5	594	51.02	142	1362	38.19	211	2516	31.04	151	125	22.84	219	38.14	48.35	38.14	219	H2	2.54	28.18	12.88	2.67103	12.88	15.07028	1031	36.16	14.86	17.54079	-7.09773	0.135032171	190	1	1.34	0	None	Auto	None	l
T0055G0013S0061	n?ii3	n?	313	52.45	127	1680	36.87	223	2496	29.11	701	156	42.34	313	52.45	51.5	52.45	313	H2	5.53	10.11	0	0.95348	0	2.78017	938	22.15	30.3	32.05819	-23.33712	0.119832714	40	1	0.61	0	None	Auto	A1isP0	n
T0055G0013S0061	n?ii3	ii3	313	53.35	55	1672	23.73	844	2204	28.51	248	156	46	313	53.35	39.11	53.35	313	H2	10.8	7.35	0	14.24053	0	5.34878	969	23.46	29.89	31.39184	-24.84239	0.137766733	90	1	0.65	0	None	Auto	A1isP0	n
T0055G0013S0063	n?ii3	n?_0	313	50.02	101	1368	19.26	970	2095	22.85	160	156	45.49	313	50.02	41.29	50.02	313	H2	6.63	4.53	0	8.72591	0	3.91249	906	23.53	26.49	28.0303	-27.17436	0.113310298	30	1	0.62	0	None	Auto	A1isP0	n
T0055G0013S0063	n?ii3	ii3	313	51.7	79	2271	24.2	366	2408	23.45	2105	156	45.42	313	51.7	37.95	51.7	313	H2	10.01	6.28	0	13.75485	0	4.93942	906	12.79	38.91	40.25209	-28.24803	0.11585409	90	1	0.65	0	None	Auto	A1isP0	n
T0055G0013S0063	lau3	l	281	51.92	135	1742	38.57	199	2628	34.21	217	125	38.83	281	51.92	51.57	51.92	281	H2	6.72	13.09	0	0.35118	0	2.65455	969	34.05	17.87	19.55674	-17.70913	0.120437899	80	1	0.74	0	None	Auto	A1isP0	l
T0055G0013S0063	lau3	au3	688	54.79	157	1308	47.24	269	2596	39.52	106	125	33.36	281	48.24	50.91	48.24	281	H2	6.1	21.43	6.55	3.8786	6.55	8.80529	938	39.02	15.77	18.67954	-8.72263	0.126911338	110	1	0.82	0	None	Auto	None	l
